key_size,outsize,internal_threads,external_threads,implementation,fanout,time
8503056,1073741824,1,5,aesni,3,1617.13
8503056,1073741824,1,5,aesni,3,1434.42
8503056,1073741824,1,5,aesni,3,1428.08
8503056,1073741824,1,5,aesni,3,1423.67
8503056,1073741824,1,5,aesni,3,1425.91
8503056,10737418240,1,5,aesni,3,16191.81
8503056,10737418240,1,5,aesni,3,13822.16
8503056,10737418240,1,5,aesni,3,13791.19
8503056,10737418240,1,5,aesni,3,13786.77
8503056,10737418240,1,5,aesni,3,13849.60
8503056,107374182400,1,5,aesni,3,146780.01
8503056,107374182400,1,5,aesni,3,147186.74
8503056,107374182400,1,5,aesni,3,146800.87
8503056,107374182400,1,5,aesni,3,146731.18
8503056,107374182400,1,5,aesni,3,147486.12
8503056,1048576,1,6,aesni,3,54.38
8503056,1048576,1,6,aesni,3,54.99
8503056,1048576,1,6,aesni,3,54.77
8503056,1048576,1,6,aesni,3,54.61
8503056,1048576,1,6,aesni,3,54.58
8503056,10485760,1,6,aesni,3,55.01
8503056,10485760,1,6,aesni,3,55.32
8503056,10485760,1,6,aesni,3,54.82
8503056,10485760,1,6,aesni,3,54.83
8503056,10485760,1,6,aesni,3,55.33
8503056,104857600,1,6,aesni,3,181.73
8503056,104857600,1,6,aesni,3,169.89
8503056,104857600,1,6,aesni,3,163.59
8503056,104857600,1,6,aesni,3,162.40
8503056,104857600,1,6,aesni,3,168.83
8503056,1073741824,1,6,aesni,3,1417.32
8503056,1073741824,1,6,aesni,3,1174.50
8503056,1073741824,1,6,aesni,3,1173.71
8503056,1073741824,1,6,aesni,3,1176.45
8503056,1073741824,1,6,aesni,3,1180.69
8503056,10737418240,1,6,aesni,3,13758.85
8503056,10737418240,1,6,aesni,3,11630.06
8503056,10737418240,1,6,aesni,3,11634.30
8503056,10737418240,1,6,aesni,3,11628.46
8503056,10737418240,1,6,aesni,3,11599.79
8503056,107374182400,1,6,aesni,3,123708.07
8503056,107374182400,1,6,aesni,3,123599.91
8503056,107374182400,1,6,aesni,3,123819.98
8503056,107374182400,1,6,aesni,3,123782.10
8503056,107374182400,1,6,aesni,3,123835.36
8503056,1048576,1,7,aesni,3,55.64
8503056,1048576,1,7,aesni,3,55.60
8503056,1048576,1,7,aesni,3,55.46
8503056,1048576,1,7,aesni,3,55.14
8503056,1048576,1,7,aesni,3,54.74
8503056,10485760,1,7,aesni,3,55.34
8503056,10485760,1,7,aesni,3,55.23
8503056,10485760,1,7,aesni,3,55.18
8503056,10485760,1,7,aesni,3,55.54
8503056,10485760,1,7,aesni,3,55.17
8503056,104857600,1,7,aesni,3,130.98
8503056,104857600,1,7,aesni,3,113.84
